"None","Points:0","Points:1","Points:2"
53.02,6.0478e+05,4.0759e+06,-80000
53.039,6.0878e+05,4.0759e+06,-80000
53.02,6.1278e+05,4.0759e+06,-80000
52.982,6.1678e+05,4.0759e+06,-80000
52.91,6.2078e+05,4.0759e+06,-80000
52.811,6.2478e+05,4.0759e+06,-80000
52.663,6.2878e+05,4.0759e+06,-80000
52.507,6.3278e+05,4.0759e+06,-80000
52.304,6.3678e+05,4.0759e+06,-80000
52.069,6.4078e+05,4.0759e+06,-80000
51.73,6.4478e+05,4.0759e+06,-80000
51.194,6.4878e+05,4.0759e+06,-80000
49.959,6.5278e+05,4.0759e+06,-80000
48.569,6.5678e+05,4.0759e+06,-80000
47.358,6.6078e+05,4.0759e+06,-80000
46.737,6.6478e+05,4.0759e+06,-80000
46.355,6.6878e+05,4.0759e+06,-80000
46.123,6.7278e+05,4.0759e+06,-80000
45.891,6.7678e+05,4.0759e+06,-80000
45.677,6.8078e+05,4.0759e+06,-80000
45.462,6.8478e+05,4.0759e+06,-80000
45.277,6.8878e+05,4.0759e+06,-80000
45.056,6.9278e+05,4.0759e+06,-80000
39.816,4.1278e+05,4.0799e+06,-80000
40.303,4.1678e+05,4.0799e+06,-80000
40.694,4.2078e+05,4.0799e+06,-80000
41.038,4.2478e+05,4.0799e+06,-80000
41.286,4.2878e+05,4.0799e+06,-80000
41.432,4.3278e+05,4.0799e+06,-80000
41.511,4.3678e+05,4.0799e+06,-80000
41.55,4.4078e+05,4.0799e+06,-80000
41.54,4.4478e+05,4.0799e+06,-80000
41.491,4.4878e+05,4.0799e+06,-80000
41.367,4.5278e+05,4.0799e+06,-80000
41.136,4.5678e+05,4.0799e+06,-80000
40.737,4.6078e+05,4.0799e+06,-80000
40.19,4.6478e+05,4.0799e+06,-80000
39.57,4.6878e+05,4.0799e+06,-80000
38.724,4.7278e+05,4.0799e+06,-80000
37.492,4.7678e+05,4.0799e+06,-80000
35.547,4.8078e+05,4.0799e+06,-80000
32.66,4.8478e+05,4.0799e+06,-80000
29.087,4.8878e+05,4.0799e+06,-80000
29.986,4.9278e+05,4.0799e+06,-80000
37.523,4.9678e+05,4.0799e+06,-80000
45.348,5.0078e+05,4.0799e+06,-80000
57.335,5.0478e+05,4.0799e+06,-80000
62.46,5.0878e+05,4.0799e+06,-80000
65.135,5.1278e+05,4.0799e+06,-80000
63.239,5.1678e+05,4.0799e+06,-80000
60.579,5.2078e+05,4.0799e+06,-80000
58.038,5.2478e+05,4.0799e+06,-80000
56.422,5.2878e+05,4.0799e+06,-80000
55.396,5.3278e+05,4.0799e+06,-80000
54.533,5.3678e+05,4.0799e+06,-80000
53.965,5.4078e+05,4.0799e+06,-80000
53.549,5.4478e+05,4.0799e+06,-80000
53.217,5.4878e+05,4.0799e+06,-80000
52.989,5.5278e+05,4.0799e+06,-80000
52.842,5.5678e+05,4.0799e+06,-80000
52.735,5.6078e+05,4.0799e+06,-80000
52.692,5.6478e+05,4.0799e+06,-80000
52.678,5.6878e+05,4.0799e+06,-80000
52.706,5.7278e+05,4.0799e+06,-80000
52.763,5.7678e+05,4.0799e+06,-80000
52.83,5.8078e+05,4.0799e+06,-80000
52.927,5.8478e+05,4.0799e+06,-80000
53.031,5.8878e+05,4.0799e+06,-80000
53.105,5.9278e+05,4.0799e+06,-80000
53.205,5.9678e+05,4.0799e+06,-80000
53.268,6.0078e+05,4.0799e+06,-80000
53.298,6.0478e+05,4.0799e+06,-80000
53.331,6.0878e+05,4.0799e+06,-80000
53.319,6.1278e+05,4.0799e+06,-80000
53.274,6.1678e+05,4.0799e+06,-80000
53.221,6.2078e+05,4.0799e+06,-80000
53.099,6.2478e+05,4.0799e+06,-80000
52.96,6.2878e+05,4.0799e+06,-80000
52.772,6.3278e+05,4.0799e+06,-80000
52.537,6.3678e+05,4.0799e+06,-80000
52.235,6.4078e+05,4.0799e+06,-80000
51.834,6.4478e+05,4.0799e+06,-80000
51.059,6.4878e+05,4.0799e+06,-80000
49.578,6.5278e+05,4.0799e+06,-80000
48.071,6.5678e+05,4.0799e+06,-80000
46.828,6.6078e+05,4.0799e+06,-80000
46.33,6.6478e+05,4.0799e+06,-80000
45.978,6.6878e+05,4.0799e+06,-80000
45.695,6.7278e+05,4.0799e+06,-80000
45.486,6.7678e+05,4.0799e+06,-80000
45.26,6.8078e+05,4.0799e+06,-80000
45.061,6.8478e+05,4.0799e+06,-80000
44.865,6.8878e+05,4.0799e+06,-80000
44.631,6.9278e+05,4.0799e+06,-80000
39.786,4.1278e+05,4.0839e+06,-80000
40.281,4.1678e+05,4.0839e+06,-80000
40.705,4.2078e+05,4.0839e+06,-80000
41.057,4.2478e+05,4.0839e+06,-80000
41.321,4.2878e+05,4.0839e+06,-80000
41.468,4.3278e+05,4.0839e+06,-80000
41.546,4.3678e+05,4.0839e+06,-80000
41.578,4.4078e+05,4.0839e+06,-80000
41.561,4.4478e+05,4.0839e+06,-80000
41.496,4.4878e+05,4.0839e+06,-80000
41.342,4.5278e+05,4.0839e+06,-80000
41.073,4.5678e+05,4.0839e+06,-80000
40.648,4.6078e+05,4.0839e+06,-80000
40.083,4.6478e+05,4.0839e+06,-80000
39.422,4.6878e+05,4.0839e+06,-80000
38.496,4.7278e+05,4.0839e+06,-80000
37.066,4.7678e+05,4.0839e+06,-80000
34.865,4.8078e+05,4.0839e+06,-80000
31.525,4.8478e+05,4.0839e+06,-80000
28.902,4.8878e+05,4.0839e+06,-80000
30.321,4.9278e+05,4.0839e+06,-80000
39.207,4.9678e+05,4.0839e+06,-80000
48.482,5.0078e+05,4.0839e+06,-80000
60.081,5.0478e+05,4.0839e+06,-80000
64.707,5.0878e+05,4.0839e+06,-80000
64.299,5.1278e+05,4.0839e+06,-80000
61.644,5.1678e+05,4.0839e+06,-80000
58.926,5.2078e+05,4.0839e+06,-80000
56.898,5.2478e+05,4.0839e+06,-80000
55.591,5.2878e+05,4.0839e+06,-80000
54.735,5.3278e+05,4.0839e+06,-80000
54.098,5.3678e+05,4.0839e+06,-80000
53.653,5.4078e+05,4.0839e+06,-80000
53.315,5.4478e+05,4.0839e+06,-80000
53.082,5.4878e+05,4.0839e+06,-80000
52.929,5.5278e+05,4.0839e+06,-80000
52.827,5.5678e+05,4.0839e+06,-80000
52.777,5.6078e+05,4.0839e+06,-80000
52.772,5.6478e+05,4.0839e+06,-80000
52.796,5.6878e+05,4.0839e+06,-80000
52.86,5.7278e+05,4.0839e+06,-80000
52.945,5.7678e+05,4.0839e+06,-80000
53.038,5.8078e+05,4.0839e+06,-80000
53.162,5.8478e+05,4.0839e+06,-80000
53.256,5.8878e+05,4.0839e+06,-80000
53.369,5.9278e+05,4.0839e+06,-80000
53.471,5.9678e+05,4.0839e+06,-80000
53.547,6.0078e+05,4.0839e+06,-80000
53.612,6.0478e+05,4.0839e+06,-80000
53.643,6.0878e+05,4.0839e+06,-80000
53.635,6.1278e+05,4.0839e+06,-80000
53.599,6.1678e+05,4.0839e+06,-80000
53.542,6.2078e+05,4.0839e+06,-80000
53.427,6.2478e+05,4.0839e+06,-80000
53.264,6.2878e+05,4.0839e+06,-80000
53.029,6.3278e+05,4.0839e+06,-80000
52.739,6.3678e+05,4.0839e+06,-80000
52.374,6.4078e+05,4.0839e+06,-80000
51.739,6.4478e+05,4.0839e+06,-80000
50.485,6.4878e+05,4.0839e+06,-80000
48.873,6.5278e+05,4.0839e+06,-80000
47.199,6.5678e+05,4.0839e+06,-80000
46.218,6.6078e+05,4.0839e+06,-80000
45.785,6.6478e+05,4.0839e+06,-80000
45.455,6.6878e+05,4.0839e+06,-80000
45.21,6.7278e+05,4.0839e+06,-80000
44.985,6.7678e+05,4.0839e+06,-80000
44.761,6.8078e+05,4.0839e+06,-80000
44.576,6.8478e+05,4.0839e+06,-80000
44.382,6.8878e+05,4.0839e+06,-80000
44.14,6.9278e+05,4.0839e+06,-80000
39.682,4.1278e+05,4.0879e+06,-80000
40.199,4.1678e+05,4.0879e+06,-80000
40.635,4.2078e+05,4.0879e+06,-80000
41.018,4.2478e+05,4.0879e+06,-80000
41.291,4.2878e+05,4.0879e+06,-80000
41.449,4.3278e+05,4.0879e+06,-80000
41.536,4.3678e+05,4.0879e+06,-80000
41.571,4.4078e+05,4.0879e+06,-80000
41.542,4.4478e+05,4.0879e+06,-80000
41.459,4.4878e+05,4.0879e+06,-80000
41.27,4.5278e+05,4.0879e+06,-80000
40.962,4.5678e+05,4.0879e+06,-80000
40.532,4.6078e+05,4.0879e+06,-80000
39.917,4.6478e+05,4.0879e+06,-80000
39.229,4.6878e+05,4.0879e+06,-80000
38.198,4.7278e+05,4.0879e+06,-80000
36.48,4.7678e+05,4.0879e+06,-80000
33.801,4.8078e+05,4.0879e+06,-80000
30.45,4.8478e+05,4.0879e+06,-80000
29.306,4.8878e+05,4.0879e+06,-80000
32.691,4.9278e+05,4.0879e+06,-80000
42.971,4.9678e+05,4.0879e+06,-80000
52.51,5.0078e+05,4.0879e+06,-80000
62.04,5.0478e+05,4.0879e+06,-80000
64.755,5.0878e+05,4.0879e+06,-80000
62.893,5.1278e+05,4.0879e+06,-80000
60.105,5.1678e+05,4.0879e+06,-80000
57.766,5.2078e+05,4.0879e+06,-80000
56.103,5.2478e+05,4.0879e+06,-80000
55.044,5.2878e+05,4.0879e+06,-80000
54.38,5.3278e+05,4.0879e+06,-80000
53.862,5.3678e+05,4.0879e+06,-80000
53.509,5.4078e+05,4.0879e+06,-80000
53.266,5.4478e+05,4.0879e+06,-80000
53.097,5.4878e+05,4.0879e+06,-80000
52.992,5.5278e+05,4.0879e+06,-80000
52.925,5.5678e+05,4.0879e+06,-80000
52.908,5.6078e+05,4.0879e+06,-80000
52.939,5.6478e+05,4.0879e+06,-80000
52.989,5.6878e+05,4.0879e+06,-80000
53.078,5.7278e+05,4.0879e+06,-80000
53.19,5.7678e+05,4.0879e+06,-80000
53.297,5.8078e+05,4.0879e+06,-80000
53.428,5.8478e+05,4.0879e+06,-80000
53.544,5.8878e+05,4.0879e+06,-80000
53.673,5.9278e+05,4.0879e+06,-80000
53.792,5.9678e+05,4.0879e+06,-80000
53.892,6.0078e+05,4.0879e+06,-80000
53.947,6.0478e+05,4.0879e+06,-80000
53.996,6.0878e+05,4.0879e+06,-80000
53.994,6.1278e+05,4.0879e+06,-80000
53.971,6.1678e+05,4.0879e+06,-80000
53.886,6.2078e+05,4.0879e+06,-80000
53.75,6.2478e+05,4.0879e+06,-80000
53.556,6.2878e+05,4.0879e+06,-80000
53.289,6.3278e+05,4.0879e+06,-80000
52.894,6.3678e+05,4.0879e+06,-80000
52.397,6.4078e+05,4.0879e+06,-80000
51.345,6.4478e+05,4.0879e+06,-80000
49.489,6.4878e+05,4.0879e+06,-80000
47.806,6.5278e+05,4.0879e+06,-80000
46.202,6.5678e+05,4.0879e+06,-80000
45.516,6.6078e+05,4.0879e+06,-80000
45.129,6.6478e+05,4.0879e+06,-80000
44.812,6.6878e+05,4.0879e+06,-80000
44.566,6.7278e+05,4.0879e+06,-80000
44.36,6.7678e+05,4.0879e+06,-80000
44.163,6.8078e+05,4.0879e+06,-80000
43.978,6.8478e+05,4.0879e+06,-80000
43.804,6.8878e+05,4.0879e+06,-80000
43.583,6.9278e+05,4.0879e+06,-80000
39.531,4.1278e+05,4.0919e+06,-80000
40.083,4.1678e+05,4.0919e+06,-80000
40.542,4.2078e+05,4.0919e+06,-80000
40.933,4.2478e+05,4.0919e+06,-80000
41.197,4.2878e+05,4.0919e+06,-80000
41.369,4.3278e+05,4.0919e+06,-80000
41.463,4.3678e+05,4.0919e+06,-80000
41.498,4.4078e+05,4.0919e+06,-80000
41.464,4.4478e+05,4.0919e+06,-80000
41.355,4.4878e+05,4.0919e+06,-80000
41.168,4.5278e+05,4.0919e+06,-80000
40.851,4.5678e+05,4.0919e+06,-80000
40.388,4.6078e+05,4.0919e+06,-80000
39.784,4.6478e+05,4.0919e+06,-80000
38.999,4.6878e+05,4.0919e+06,-80000
37.833,4.7278e+05,4.0919e+06,-80000
35.932,4.7678e+05,4.0919e+06,-80000
32.896,4.8078e+05,4.0919e+06,-80000
28.825,4.8478e+05,4.0919e+06,-80000
28.822,4.8878e+05,4.0919e+06,-80000
37.106,4.9278e+05,4.0919e+06,-80000
46.961,4.9678e+05,4.0919e+06,-80000
59.036,5.0078e+05,4.0919e+06,-80000
65.436,5.0478e+05,4.0919e+06,-80000
64.987,5.0878e+05,4.0919e+06,-80000
61.669,5.1278e+05,4.0919e+06,-80000
58.978,5.1678e+05,4.0919e+06,-80000
57.002,5.2078e+05,4.0919e+06,-80000
55.594,5.2478e+05,4.0919e+06,-80000
54.757,5.2878e+05,4.0919e+06,-80000
54.218,5.3278e+05,4.0919e+06,-80000
53.813,5.3678e+05,4.0919e+06,-80000
53.532,5.4078e+05,4.0919e+06,-80000
53.356,5.4478e+05,4.0919e+06,-80000
53.214,5.4878e+05,4.0919e+06,-80000
53.142,5.5278e+05,4.0919e+06,-80000
53.098,5.5678e+05,4.0919e+06,-80000
53.113,5.6078e+05,4.0919e+06,-80000
53.165,5.6478e+05,4.0919e+06,-80000
53.228,5.6878e+05,4.0919e+06,-80000
53.333,5.7278e+05,4.0919e+06,-80000
53.445,5.7678e+05,4.0919e+06,-80000
53.576,5.8078e+05,4.0919e+06,-80000
53.721,5.8478e+05,4.0919e+06,-80000
53.852,5.8878e+05,4.0919e+06,-80000
53.985,5.9278e+05,4.0919e+06,-80000
54.143,5.9678e+05,4.0919e+06,-80000
54.251,6.0078e+05,4.0919e+06,-80000
54.33,6.0478e+05,4.0919e+06,-80000
54.392,6.0878e+05,4.0919e+06,-80000
54.399,6.1278e+05,4.0919e+06,-80000
54.36,6.1678e+05,4.0919e+06,-80000
54.278,6.2078e+05,4.0919e+06,-80000
54.152,6.2478e+05,4.0919e+06,-80000
53.919,6.2878e+05,4.0919e+06,-80000
53.527,6.3278e+05,4.0919e+06,-80000
53.008,6.3678e+05,4.0919e+06,-80000
52.061,6.4078e+05,4.0919e+06,-80000
50.269,6.4478e+05,4.0919e+06,-80000
48.312,6.4878e+05,4.0919e+06,-80000
46.417,6.5278e+05,4.0919e+06,-80000
45.187,6.5678e+05,4.0919e+06,-80000
44.684,6.6078e+05,4.0919e+06,-80000
44.29,6.6478e+05,4.0919e+06,-80000
43.96,6.6878e+05,4.0919e+06,-80000
43.755,6.7278e+05,4.0919e+06,-80000
43.558,6.7678e+05,4.0919e+06,-80000
43.358,6.8078e+05,4.0919e+06,-80000
43.248,6.8478e+05,4.0919e+06,-80000
43.07,6.8878e+05,4.0919e+06,-80000
42.9,6.9278e+05,4.0919e+06,-80000
39.168,4.1278e+05,4.0959e+06,-80000
39.811,4.1678e+05,4.0959e+06,-80000
40.343,4.2078e+05,4.0959e+06,-80000
40.745,4.2478e+05,4.0959e+06,-80000
41.023,4.2878e+05,4.0959e+06,-80000
41.197,4.3278e+05,4.0959e+06,-80000
41.309,4.3678e+05,4.0959e+06,-80000
41.353,4.4078e+05,4.0959e+06,-80000
41.315,4.4478e+05,4.0959e+06,-80000
41.2,4.4878e+05,4.0959e+06,-80000
41.009,4.5278e+05,4.0959e+06,-80000
40.65,4.5678e+05,4.0959e+06,-80000
40.197,4.6078e+05,4.0959e+06,-80000
39.528,4.6478e+05,4.0959e+06,-80000
38.692,4.6878e+05,4.0959e+06,-80000
37.366,4.7278e+05,4.0959e+06,-80000
35.22,4.7678e+05,4.0959e+06,-80000
31.18,4.8078e+05,4.0959e+06,-80000
26.373,4.8478e+05,4.0959e+06,-80000
26.795,4.8878e+05,4.0959e+06,-80000
36.884,4.9278e+05,4.0959e+06,-80000
48.715,4.9678e+05,4.0959e+06,-80000
61.486,5.0078e+05,4.0959e+06,-80000
66.692,5.0478e+05,4.0959e+06,-80000
64.142,5.0878e+05,4.0959e+06,-80000
60.597,5.1278e+05,4.0959e+06,-80000
57.972,5.1678e+05,4.0959e+06,-80000
56.441,5.2078e+05,4.0959e+06,-80000
55.345,5.2478e+05,4.0959e+06,-80000
54.669,5.2878e+05,4.0959e+06,-80000
54.232,5.3278e+05,4.0959e+06,-80000
53.909,5.3678e+05,4.0959e+06,-80000
53.683,5.4078e+05,4.0959e+06,-80000
53.517,5.4478e+05,4.0959e+06,-80000
53.417,5.4878e+05,4.0959e+06,-80000
53.359,5.5278e+05,4.0959e+06,-80000
53.332,5.5678e+05,4.0959e+06,-80000
53.371,5.6078e+05,4.0959e+06,-80000
53.432,5.6478e+05,4.0959e+06,-80000
53.507,5.6878e+05,4.0959e+06,-80000
53.616,5.7278e+05,4.0959e+06,-80000
53.743,5.7678e+05,4.0959e+06,-80000
53.87,5.8078e+05,4.0959e+06,-80000
54.03,5.8478e+05,4.0959e+06,-80000
54.194,5.8878e+05,4.0959e+06,-80000
54.348,5.9278e+05,4.0959e+06,-80000
54.518,5.9678e+05,4.0959e+06,-80000
54.665,6.0078e+05,4.0959e+06,-80000
54.767,6.0478e+05,4.0959e+06,-80000
54.849,6.0878e+05,4.0959e+06,-80000
54.88,6.1278e+05,4.0959e+06,-80000
54.841,6.1678e+05,4.0959e+06,-80000
54.776,6.2078e+05,4.0959e+06,-80000
54.6,6.2478e+05,4.0959e+06,-80000
54.268,6.2878e+05,4.0959e+06,-80000
53.764,6.3278e+05,4.0959e+06,-80000
52.764,6.3678e+05,4.0959e+06,-80000
51.087,6.4078e+05,4.0959e+06,-80000
48.828,6.4478e+05,4.0959e+06,-80000
46.466,6.4878e+05,4.0959e+06,-80000
44.844,6.5278e+05,4.0959e+06,-80000
43.953,6.5678e+05,4.0959e+06,-80000
43.486,6.6078e+05,4.0959e+06,-80000
43.117,6.6478e+05,4.0959e+06,-80000
42.812,6.6878e+05,4.0959e+06,-80000
42.591,6.7278e+05,4.0959e+06,-80000
42.462,6.7678e+05,4.0959e+06,-80000
42.294,6.8078e+05,4.0959e+06,-80000
42.191,6.8478e+05,4.0959e+06,-80000
42.108,6.8878e+05,4.0959e+06,-80000
42.006,6.9278e+05,4.0959e+06,-80000
53.139,4.1278e+05,3.8639e+06,-60000
52.931,4.1678e+05,3.8639e+06,-60000
52.74,4.2078e+05,3.8639e+06,-60000
52.574,4.2478e+05,3.8639e+06,-60000
52.423,4.2878e+05,3.8639e+06,-60000
52.287,4.3278e+05,3.8639e+06,-60000
52.151,4.3678e+05,3.8639e+06,-60000
52.012,4.4078e+05,3.8639e+06,-60000
51.9,4.4478e+05,3.8639e+06,-60000
51.802,4.4878e+05,3.8639e+06,-60000
51.706,4.5278e+05,3.8639e+06,-60000
51.61,4.5678e+05,3.8639e+06,-60000
51.536,4.6078e+05,3.8639e+06,-60000
51.456,4.6478e+05,3.8639e+06,-60000
51.401,4.6878e+05,3.8639e+06,-60000
51.334,4.7278e+05,3.8639e+06,-60000
51.287,4.7678e+05,3.8639e+06,-60000
51.223,4.8078e+05,3.8639e+06,-60000
51.183,4.8478e+05,3.8639e+06,-60000
51.146,4.8878e+05,3.8639e+06,-60000
51.114,4.9278e+05,3.8639e+06,-60000
51.044,4.9678e+05,3.8639e+06,-60000
50.927,5.0078e+05,3.8639e+06,-60000
50.747,5.0478e+05,3.8639e+06,-60000
50.407,5.0878e+05,3.8639e+06,-60000
49.582,5.1278e+05,3.8639e+06,-60000
48.438,5.1678e+05,3.8639e+06,-60000
47.465,5.2078e+05,3.8639e+06,-60000
46.693,5.2478e+05,3.8639e+06,-60000
46.132,5.2878e+05,3.8639e+06,-60000
45.627,5.3278e+05,3.8639e+06,-60000
45.049,5.3678e+05,3.8639e+06,-60000
44.458,5.4078e+05,3.8639e+06,-60000
43.789,5.4478e+05,3.8639e+06,-60000
43.029,5.4878e+05,3.8639e+06,-60000
42.26,5.5278e+05,3.8639e+06,-60000
41.56,5.5678e+05,3.8639e+06,-60000
40.553,5.6078e+05,3.8639e+06,-60000
39.605,5.6478e+05,3.8639e+06,-60000
38.667,5.6878e+05,3.8639e+06,-60000
37.585,5.7278e+05,3.8639e+06,-60000
36.363,5.7678e+05,3.8639e+06,-60000
34.918,5.8078e+05,3.8639e+06,-60000
33.394,5.8478e+05,3.8639e+06,-60000
32.061,5.8878e+05,3.8639e+06,-60000
31.408,5.9278e+05,3.8639e+06,-60000
30.963,5.9678e+05,3.8639e+06,-60000
30.564,6.0078e+05,3.8639e+06,-60000
29.465,6.0478e+05,3.8639e+06,-60000
27.835,6.0878e+05,3.8639e+06,-60000
26.509,6.1278e+05,3.8639e+06,-60000
25.231,6.1678e+05,3.8639e+06,-60000
23.422,6.2078e+05,3.8639e+06,-60000
22.788,6.2478e+05,3.8639e+06,-60000
23.016,6.2878e+05,3.8639e+06,-60000
22.848,6.3278e+05,3.8639e+06,-60000
21.504,6.3678e+05,3.8639e+06,-60000
20.487,6.4078e+05,3.8639e+06,-60000
19.344,6.4478e+05,3.8639e+06,-60000
18.416,6.4878e+05,3.8639e+06,-60000
20.144,6.5278e+05,3.8639e+06,-60000
22.626,6.5678e+05,3.8639e+06,-60000
24.156,6.6078e+05,3.8639e+06,-60000
24.048,6.6478e+05,3.8639e+06,-60000
24.815,6.6878e+05,3.8639e+06,-60000
25.588,6.7278e+05,3.8639e+06,-60000
26.209,6.7678e+05,3.8639e+06,-60000
26.704,6.8078e+05,3.8639e+06,-60000
27.249,6.8478e+05,3.8639e+06,-60000
27.834,6.8878e+05,3.8639e+06,-60000
29.137,6.9278e+05,3.8639e+06,-60000
52.553,4.1278e+05,3.8679e+06,-60000
52.374,4.1678e+05,3.8679e+06,-60000
52.217,4.2078e+05,3.8679e+06,-60000
52.05,4.2478e+05,3.8679e+06,-60000
51.913,4.2878e+05,3.8679e+06,-60000
51.798,4.3278e+05,3.8679e+06,-60000
51.673,4.3678e+05,3.8679e+06,-60000
51.575,4.4078e+05,3.8679e+06,-60000
51.488,4.4478e+05,3.8679e+06,-60000
51.426,4.4878e+05,3.8679e+06,-60000
51.384,4.5278e+05,3.8679e+06,-60000
51.357,4.5678e+05,3.8679e+06,-60000
51.354,4.6078e+05,3.8679e+06,-60000
51.376,4.6478e+05,3.8679e+06,-60000
51.382,4.6878e+05,3.8679e+06,-60000
51.416,4.7278e+05,3.8679e+06,-60000
51.45,4.7678e+05,3.8679e+06,-60000
51.493,4.8078e+05,3.8679e+06,-60000
51.529,4.8478e+05,3.8679e+06,-60000
51.548,4.8878e+05,3.8679e+06,-60000
51.53,4.9278e+05,3.8679e+06,-60000
51.47,4.9678e+05,3.8679e+06,-60000
51.275,5.0078e+05,3.8679e+06,-60000
50.897,5.0478e+05,3.8679e+06,-60000
50.101,5.0878e+05,3.8679e+06,-60000
48.867,5.1278e+05,3.8679e+06,-60000
47.679,5.1678e+05,3.8679e+06,-60000
46.536,5.2078e+05,3.8679e+06,-60000
45.605,5.2478e+05,3.8679e+06,-60000
44.951,5.2878e+05,3.8679e+06,-60000
44.249,5.3278e+05,3.8679e+06,-60000
43.574,5.3678e+05,3.8679e+06,-60000
42.796,5.4078e+05,3.8679e+06,-60000
41.961,5.4478e+05,3.8679e+06,-60000
40.98,5.4878e+05,3.8679e+06,-60000
40.017,5.5278e+05,3.8679e+06,-60000
38.935,5.5678e+05,3.8679e+06,-60000
37.718,5.6078e+05,3.8679e+06,-60000
36.879,5.6478e+05,3.8679e+06,-60000
35.883,5.6878e+05,3.8679e+06,-60000
34.941,5.7278e+05,3.8679e+06,-60000
33.351,5.7678e+05,3.8679e+06,-60000
31.068,5.8078e+05,3.8679e+06,-60000
28.62,5.8478e+05,3.8679e+06,-60000
25.815,5.8878e+05,3.8679e+06,-60000
24.697,5.9278e+05,3.8679e+06,-60000
27.184,5.9678e+05,3.8679e+06,-60000
31.115,6.0078e+05,3.8679e+06,-60000
31.66,6.0478e+05,3.8679e+06,-60000
29.929,6.0878e+05,3.8679e+06,-60000
27.158,6.1278e+05,3.8679e+06,-60000
24.735,6.1678e+05,3.8679e+06,-60000
24.13,6.2078e+05,3.8679e+06,-60000
27.278,6.2478e+05,3.8679e+06,-60000
30.503,6.2878e+05,3.8679e+06,-60000
33.911,6.3278e+05,3.8679e+06,-60000
33.469,6.3678e+05,3.8679e+06,-60000
32.274,6.4078e+05,3.8679e+06,-60000
31.37,6.4478e+05,3.8679e+06,-60000
32.135,6.4878e+05,3.8679e+06,-60000
35.098,6.5278e+05,3.8679e+06,-60000
38.536,6.5678e+05,3.8679e+06,-60000
44.825,6.6078e+05,3.8679e+06,-60000
46.66,6.6478e+05,3.8679e+06,-60000
47.013,6.6878e+05,3.8679e+06,-60000
47.411,6.7278e+05,3.8679e+06,-60000
48.539,6.7678e+05,3.8679e+06,-60000
47.237,6.8078e+05,3.8679e+06,-60000
46.182,6.8478e+05,3.8679e+06,-60000
45.83,6.8878e+05,3.8679e+06,-60000
44.569,6.9278e+05,3.8679e+06,-60000
52.068,4.1278e+05,3.8719e+06,-60000
51.891,4.1678e+05,3.8719e+06,-60000
51.714,4.2078e+05,3.8719e+06,-60000
51.572,4.2478e+05,3.8719e+06,-60000
51.435,4.2878e+05,3.8719e+06,-60000
51.327,4.3278e+05,3.8719e+06,-60000
51.207,4.3678e+05,3.8719e+06,-60000
51.121,4.4078e+05,3.8719e+06,-60000
51.053,4.4478e+05,3.8719e+06,-60000
51.03,4.4878e+05,3.8719e+06,-60000
51.051,4.5278e+05,3.8719e+06,-60000
51.148,4.5678e+05,3.8719e+06,-60000
51.252,4.6078e+05,3.8719e+06,-60000
51.361,4.6478e+05,3.8719e+06,-60000
51.465,4.6878e+05,3.8719e+06,-60000
51.58,4.7278e+05,3.8719e+06,-60000
51.682,4.7678e+05,3.8719e+06,-60000
51.759,4.8078e+05,3.8719e+06,-60000
51.833,4.8478e+05,3.8719e+06,-60000
51.813,4.8878e+05,3.8719e+06,-60000
51.733,4.9278e+05,3.8719e+06,-60000
51.52,4.9678e+05,3.8719e+06,-60000
51.062,5.0078e+05,3.8719e+06,-60000
50.068,5.0478e+05,3.8719e+06,-60000
48.687,5.0878e+05,3.8719e+06,-60000
47.422,5.1278e+05,3.8719e+06,-60000
46.052,5.1678e+05,3.8719e+06,-60000
44.994,5.2078e+05,3.8719e+06,-60000
44.103,5.2478e+05,3.8719e+06,-60000
43.341,5.2878e+05,3.8719e+06,-60000
42.563,5.3278e+05,3.8719e+06,-60000
41.563,5.3678e+05,3.8719e+06,-60000
40.51,5.4078e+05,3.8719e+06,-60000
39.555,5.4478e+05,3.8719e+06,-60000
38.357,5.4878e+05,3.8719e+06,-60000
37.406,5.5278e+05,3.8719e+06,-60000
36.361,5.5678e+05,3.8719e+06,-60000
35.495,5.6078e+05,3.8719e+06,-60000
34.364,5.6478e+05,3.8719e+06,-60000
33.629,5.6878e+05,3.8719e+06,-60000
34.189,5.7278e+05,3.8719e+06,-60000
34.448,5.7678e+05,3.8719e+06,-60000
33.441,5.8078e+05,3.8719e+06,-60000
30.38,5.8478e+05,3.8719e+06,-60000
26.714,5.8878e+05,3.8719e+06,-60000
26.257,5.9278e+05,3.8719e+06,-60000
34.455,5.9678e+05,3.8719e+06,-60000
42.606,6.0078e+05,3.8719e+06,-60000
48.93,6.0478e+05,3.8719e+06,-60000
47.911,6.0878e+05,3.8719e+06,-60000
45.568,6.1278e+05,3.8719e+06,-60000
44.867,6.1678e+05,3.8719e+06,-60000
48.723,6.2078e+05,3.8719e+06,-60000
57.119,6.2478e+05,3.8719e+06,-60000
61.321,6.2878e+05,3.8719e+06,-60000
67.451,6.3278e+05,3.8719e+06,-60000
68.896,6.3678e+05,3.8719e+06,-60000
68.007,6.4078e+05,3.8719e+06,-60000
67.045,6.4478e+05,3.8719e+06,-60000
66.036,6.4878e+05,3.8719e+06,-60000
67.405,6.5278e+05,3.8719e+06,-60000
70.567,6.5678e+05,3.8719e+06,-60000
