"None","Points:0","Points:1","Points:2"
47.094,4.5278e+05,3.8959e+06,-50904
47.141,4.5278e+05,3.8999e+06,-50904
47.126,4.5278e+05,3.9039e+06,-50904
47.064,4.5278e+05,3.9079e+06,-50904
46.776,4.5278e+05,3.9119e+06,-50904
45.982,4.5278e+05,3.9159e+06,-50904
43.77,4.5278e+05,3.9199e+06,-50904
41.509,4.5278e+05,3.9239e+06,-50904
45.083,4.5278e+05,3.9279e+06,-50904
52.636,4.5278e+05,3.9319e+06,-50904
61.228,4.5278e+05,3.9359e+06,-50904
64.263,4.5278e+05,3.9399e+06,-50904
62.006,4.5278e+05,3.9439e+06,-50904
59.18,4.5278e+05,3.9479e+06,-50904
58.074,4.5278e+05,3.9519e+06,-50904
57.027,4.5278e+05,3.9559e+06,-50904
55.948,4.5278e+05,3.9599e+06,-50904
55.152,4.5278e+05,3.9639e+06,-50904
54.517,4.5278e+05,3.9679e+06,-50904
54.032,4.5278e+05,3.9719e+06,-50904
53.602,4.5278e+05,3.9759e+06,-50904
53.229,4.5278e+05,3.9799e+06,-50904
52.871,4.5278e+05,3.9839e+06,-50904
52.569,4.5278e+05,3.9879e+06,-50904
52.321,4.5278e+05,3.9919e+06,-50904
52.097,4.5278e+05,3.9959e+06,-50904
51.924,4.5278e+05,3.9999e+06,-50904
51.77,4.5278e+05,4.0039e+06,-50904
51.647,4.5278e+05,4.0079e+06,-50904
51.493,4.5278e+05,4.0119e+06,-50904
51.374,4.5278e+05,4.0159e+06,-50904
51.437,4.5278e+05,4.0199e+06,-50904
51.588,4.5278e+05,4.0239e+06,-50904
52.13,4.5278e+05,4.0279e+06,-50904
52.855,4.5278e+05,4.0319e+06,-50904
53.85,4.5278e+05,4.0359e+06,-50904
54.735,4.5278e+05,4.0399e+06,-50904
55.651,4.5278e+05,4.0439e+06,-50904
56.688,4.5278e+05,4.0479e+06,-50904
57.812,4.5278e+05,4.0519e+06,-50904
58.787,4.5278e+05,4.0559e+06,-50904
59.504,4.5278e+05,4.0599e+06,-50904
59.823,4.5278e+05,4.0639e+06,-50904
60.57,4.5278e+05,4.0679e+06,-50904
61.355,4.5278e+05,4.0719e+06,-50904
62.128,4.5278e+05,4.0759e+06,-50904
62.232,4.5278e+05,4.0799e+06,-50904
61.958,4.5278e+05,4.0839e+06,-50904
61.728,4.5278e+05,4.0879e+06,-50904
62.677,4.5278e+05,4.0919e+06,-50904
64.763,4.5278e+05,4.0959e+06,-50904
51.318,4.5278e+05,3.8639e+06,-48076
50.077,4.5278e+05,3.8679e+06,-48076
48.333,4.5278e+05,3.8719e+06,-48076
47.281,4.5278e+05,3.8759e+06,-48076
46.986,4.5278e+05,3.8799e+06,-48076
46.85,4.5278e+05,3.8839e+06,-48076
46.778,4.5278e+05,3.8879e+06,-48076
46.773,4.5278e+05,3.8919e+06,-48076
46.804,4.5278e+05,3.8959e+06,-48076
46.834,4.5278e+05,3.8999e+06,-48076
46.883,4.5278e+05,3.9039e+06,-48076
46.936,4.5278e+05,3.9079e+06,-48076
46.929,4.5278e+05,3.9119e+06,-48076
46.681,4.5278e+05,3.9159e+06,-48076
45.376,4.5278e+05,3.9199e+06,-48076
42.301,4.5278e+05,3.9239e+06,-48076
40.312,4.5278e+05,3.9279e+06,-48076
41.896,4.5278e+05,3.9319e+06,-48076
48.576,4.5278e+05,3.9359e+06,-48076
57.895,4.5278e+05,3.9399e+06,-48076
62.488,4.5278e+05,3.9439e+06,-48076
61.794,4.5278e+05,3.9479e+06,-48076
60.429,4.5278e+05,3.9519e+06,-48076
58.878,4.5278e+05,3.9559e+06,-48076
57.135,4.5278e+05,3.9599e+06,-48076
56.016,4.5278e+05,3.9639e+06,-48076
55.204,4.5278e+05,3.9679e+06,-48076
54.572,4.5278e+05,3.9719e+06,-48076
54.059,4.5278e+05,3.9759e+06,-48076
53.578,4.5278e+05,3.9799e+06,-48076
53.15,4.5278e+05,3.9839e+06,-48076
52.755,4.5278e+05,3.9879e+06,-48076
52.378,4.5278e+05,3.9919e+06,-48076
52.039,4.5278e+05,3.9959e+06,-48076
51.688,4.5278e+05,3.9999e+06,-48076
51.278,4.5278e+05,4.0039e+06,-48076
50.705,4.5278e+05,4.0079e+06,-48076
49.947,4.5278e+05,4.0119e+06,-48076
49.376,4.5278e+05,4.0159e+06,-48076
49.056,4.5278e+05,4.0199e+06,-48076
49.153,4.5278e+05,4.0239e+06,-48076
49.578,4.5278e+05,4.0279e+06,-48076
50.332,4.5278e+05,4.0319e+06,-48076
51.598,4.5278e+05,4.0359e+06,-48076
52.65,4.5278e+05,4.0399e+06,-48076
53.315,4.5278e+05,4.0439e+06,-48076
53.947,4.5278e+05,4.0479e+06,-48076
54.481,4.5278e+05,4.0519e+06,-48076
55.091,4.5278e+05,4.0559e+06,-48076
55.567,4.5278e+05,4.0599e+06,-48076
56.195,4.5278e+05,4.0639e+06,-48076
56.766,4.5278e+05,4.0679e+06,-48076
57.401,4.5278e+05,4.0719e+06,-48076
57.701,4.5278e+05,4.0759e+06,-48076
57.896,4.5278e+05,4.0799e+06,-48076
57.575,4.5278e+05,4.0839e+06,-48076
57.166,4.5278e+05,4.0879e+06,-48076
57.966,4.5278e+05,4.0919e+06,-48076
59.728,4.5278e+05,4.0959e+06,-48076
51.139,4.5278e+05,3.8639e+06,-45248
49.813,4.5278e+05,3.8679e+06,-45248
48.121,4.5278e+05,3.8719e+06,-45248
47.189,4.5278e+05,3.8759e+06,-45248
46.945,4.5278e+05,3.8799e+06,-45248
46.82,4.5278e+05,3.8839e+06,-45248
46.741,4.5278e+05,3.8879e+06,-45248
46.714,4.5278e+05,3.8919e+06,-45248
46.716,4.5278e+05,3.8959e+06,-45248
46.733,4.5278e+05,3.8999e+06,-45248
46.77,4.5278e+05,3.9039e+06,-45248
46.838,4.5278e+05,3.9079e+06,-45248
46.899,4.5278e+05,3.9119e+06,-45248
46.89,4.5278e+05,3.9159e+06,-45248
46.343,4.5278e+05,3.9199e+06,-45248
44.671,4.5278e+05,3.9239e+06,-45248
41.969,4.5278e+05,3.9279e+06,-45248
39.115,4.5278e+05,3.9319e+06,-45248
39.653,4.5278e+05,3.9359e+06,-45248
46.74,4.5278e+05,3.9399e+06,-45248
56.818,4.5278e+05,3.9439e+06,-45248
62.937,4.5278e+05,3.9479e+06,-45248
63.665,4.5278e+05,3.9519e+06,-45248
61.586,4.5278e+05,3.9559e+06,-45248
59.365,4.5278e+05,3.9599e+06,-45248
57.563,4.5278e+05,3.9639e+06,-45248
56.256,4.5278e+05,3.9679e+06,-45248
55.398,4.5278e+05,3.9719e+06,-45248
54.669,4.5278e+05,3.9759e+06,-45248
54.049,4.5278e+05,3.9799e+06,-45248
53.495,4.5278e+05,3.9839e+06,-45248
52.994,4.5278e+05,3.9879e+06,-45248
52.477,4.5278e+05,3.9919e+06,-45248
52.007,4.5278e+05,3.9959e+06,-45248
51.443,4.5278e+05,3.9999e+06,-45248
50.595,4.5278e+05,4.0039e+06,-45248
49.303,4.5278e+05,4.0079e+06,-45248
48.174,4.5278e+05,4.0119e+06,-45248
47.46,4.5278e+05,4.0159e+06,-45248
47.214,4.5278e+05,4.0199e+06,-45248
47.227,4.5278e+05,4.0239e+06,-45248
47.518,4.5278e+05,4.0279e+06,-45248
48.332,4.5278e+05,4.0319e+06,-45248
49.442,4.5278e+05,4.0359e+06,-45248
50.691,4.5278e+05,4.0399e+06,-45248
51.625,4.5278e+05,4.0439e+06,-45248
52.242,4.5278e+05,4.0479e+06,-45248
52.626,4.5278e+05,4.0519e+06,-45248
52.982,4.5278e+05,4.0559e+06,-45248
53.223,4.5278e+05,4.0599e+06,-45248
53.339,4.5278e+05,4.0639e+06,-45248
53.573,4.5278e+05,4.0679e+06,-45248
53.66,4.5278e+05,4.0719e+06,-45248
53.819,4.5278e+05,4.0759e+06,-45248
53.922,4.5278e+05,4.0799e+06,-45248
54.011,4.5278e+05,4.0839e+06,-45248
54.235,4.5278e+05,4.0879e+06,-45248
54.963,4.5278e+05,4.0919e+06,-45248
56.378,4.5278e+05,4.0959e+06,-45248
50.841,4.5278e+05,3.8639e+06,-42420
49.431,4.5278e+05,3.8679e+06,-42420
47.937,4.5278e+05,3.8719e+06,-42420
47.187,4.5278e+05,3.8759e+06,-42420
46.956,4.5278e+05,3.8799e+06,-42420
46.839,4.5278e+05,3.8839e+06,-42420
46.763,4.5278e+05,3.8879e+06,-42420
46.722,4.5278e+05,3.8919e+06,-42420
46.709,4.5278e+05,3.8959e+06,-42420
46.718,4.5278e+05,3.8999e+06,-42420
46.749,4.5278e+05,3.9039e+06,-42420
46.804,4.5278e+05,3.9079e+06,-42420
46.874,4.5278e+05,3.9119e+06,-42420
46.93,4.5278e+05,3.9159e+06,-42420
46.806,4.5278e+05,3.9199e+06,-42420
46.122,4.5278e+05,3.9239e+06,-42420
44.643,4.5278e+05,3.9279e+06,-42420
42.556,4.5278e+05,3.9319e+06,-42420
40.479,4.5278e+05,3.9359e+06,-42420
40.746,4.5278e+05,3.9399e+06,-42420
46.383,4.5278e+05,3.9439e+06,-42420
56.626,4.5278e+05,3.9479e+06,-42420
61.678,4.5278e+05,3.9519e+06,-42420
63.194,4.5278e+05,3.9559e+06,-42420
62.452,4.5278e+05,3.9599e+06,-42420
60.13,4.5278e+05,3.9639e+06,-42420
58.013,4.5278e+05,3.9679e+06,-42420
56.631,4.5278e+05,3.9719e+06,-42420
55.543,4.5278e+05,3.9759e+06,-42420
54.698,4.5278e+05,3.9799e+06,-42420
53.934,4.5278e+05,3.9839e+06,-42420
53.313,4.5278e+05,3.9879e+06,-42420
52.647,4.5278e+05,3.9919e+06,-42420
52.048,4.5278e+05,3.9959e+06,-42420
51.125,4.5278e+05,3.9999e+06,-42420
49.657,4.5278e+05,4.0039e+06,-42420
48.162,4.5278e+05,4.0079e+06,-42420
47.195,4.5278e+05,4.0119e+06,-42420
46.75,4.5278e+05,4.0159e+06,-42420
46.644,4.5278e+05,4.0199e+06,-42420
46.672,4.5278e+05,4.0239e+06,-42420
46.811,4.5278e+05,4.0279e+06,-42420
47.185,4.5278e+05,4.0319e+06,-42420
47.96,4.5278e+05,4.0359e+06,-42420
49.089,4.5278e+05,4.0399e+06,-42420
50.172,4.5278e+05,4.0439e+06,-42420
51.068,4.5278e+05,4.0479e+06,-42420
51.535,4.5278e+05,4.0519e+06,-42420
51.73,4.5278e+05,4.0559e+06,-42420
51.822,4.5278e+05,4.0599e+06,-42420
51.737,4.5278e+05,4.0639e+06,-42420
51.64,4.5278e+05,4.0679e+06,-42420
51.563,4.5278e+05,4.0719e+06,-42420
51.597,4.5278e+05,4.0759e+06,-42420
51.679,4.5278e+05,4.0799e+06,-42420
51.953,4.5278e+05,4.0839e+06,-42420
52.503,4.5278e+05,4.0879e+06,-42420
53.308,4.5278e+05,4.0919e+06,-42420
54.513,4.5278e+05,4.0959e+06,-42420
50.503,4.5278e+05,3.8639e+06,-39592
49.105,4.5278e+05,3.8679e+06,-39592
47.735,4.5278e+05,3.8719e+06,-39592
47.193,4.5278e+05,3.8759e+06,-39592
47.005,4.5278e+05,3.8799e+06,-39592
46.894,4.5278e+05,3.8839e+06,-39592
46.815,4.5278e+05,3.8879e+06,-39592
46.769,4.5278e+05,3.8919e+06,-39592
46.75,4.5278e+05,3.8959e+06,-39592
46.759,4.5278e+05,3.8999e+06,-39592
46.787,4.5278e+05,3.9039e+06,-39592
46.828,4.5278e+05,3.9079e+06,-39592
46.894,4.5278e+05,3.9119e+06,-39592
46.97,4.5278e+05,3.9159e+06,-39592
47.001,4.5278e+05,3.9199e+06,-39592
46.827,4.5278e+05,3.9239e+06,-39592
46.226,4.5278e+05,3.9279e+06,-39592
45.213,4.5278e+05,3.9319e+06,-39592
43.629,4.5278e+05,3.9359e+06,-39592
41.38,4.5278e+05,3.9399e+06,-39592
40.984,4.5278e+05,3.9439e+06,-39592
45.322,4.5278e+05,3.9479e+06,-39592
51.867,4.5278e+05,3.9519e+06,-39592
56.494,4.5278e+05,3.9559e+06,-39592
62.164,4.5278e+05,3.9599e+06,-39592
62.641,4.5278e+05,3.9639e+06,-39592
60.747,4.5278e+05,3.9679e+06,-39592
58.636,4.5278e+05,3.9719e+06,-39592
56.849,4.5278e+05,3.9759e+06,-39592
55.554,4.5278e+05,3.9799e+06,-39592
54.55,4.5278e+05,3.9839e+06,-39592
53.705,4.5278e+05,3.9879e+06,-39592
52.896,4.5278e+05,3.9919e+06,-39592
52.114,4.5278e+05,3.9959e+06,-39592
50.804,4.5278e+05,3.9999e+06,-39592
49.191,4.5278e+05,4.0039e+06,-39592
47.633,4.5278e+05,4.0079e+06,-39592
46.817,4.5278e+05,4.0119e+06,-39592
46.627,4.5278e+05,4.0159e+06,-39592
46.571,4.5278e+05,4.0199e+06,-39592
46.617,4.5278e+05,4.0239e+06,-39592
46.737,4.5278e+05,4.0279e+06,-39592
46.941,4.5278e+05,4.0319e+06,-39592
47.271,4.5278e+05,4.0359e+06,-39592
47.981,4.5278e+05,4.0399e+06,-39592
49.073,4.5278e+05,4.0439e+06,-39592
50.052,4.5278e+05,4.0479e+06,-39592
50.739,4.5278e+05,4.0519e+06,-39592
50.91,4.5278e+05,4.0559e+06,-39592
50.866,4.5278e+05,4.0599e+06,-39592
50.601,4.5278e+05,4.0639e+06,-39592
50.165,4.5278e+05,4.0679e+06,-39592
49.924,4.5278e+05,4.0719e+06,-39592
49.84,4.5278e+05,4.0759e+06,-39592
49.942,4.5278e+05,4.0799e+06,-39592
50.378,4.5278e+05,4.0839e+06,-39592
51.276,4.5278e+05,4.0879e+06,-39592
52.205,4.5278e+05,4.0919e+06,-39592
53.226,4.5278e+05,4.0959e+06,-39592
50.183,4.5278e+05,3.8639e+06,-36764
48.747,4.5278e+05,3.8679e+06,-36764
47.658,4.5278e+05,3.8719e+06,-36764
47.237,4.5278e+05,3.8759e+06,-36764
47.058,4.5278e+05,3.8799e+06,-36764
46.958,4.5278e+05,3.8839e+06,-36764
46.881,4.5278e+05,3.8879e+06,-36764
46.837,4.5278e+05,3.8919e+06,-36764
46.82,4.5278e+05,3.8959e+06,-36764
46.825,4.5278e+05,3.8999e+06,-36764
46.846,4.5278e+05,3.9039e+06,-36764
46.886,4.5278e+05,3.9079e+06,-36764
46.944,4.5278e+05,3.9119e+06,-36764
47.029,4.5278e+05,3.9159e+06,-36764
47.11,4.5278e+05,3.9199e+06,-36764
47.14,4.5278e+05,3.9239e+06,-36764
46.99,4.5278e+05,3.9279e+06,-36764
46.656,4.5278e+05,3.9319e+06,-36764
45.907,4.5278e+05,3.9359e+06,-36764
44.237,4.5278e+05,3.9399e+06,-36764
41.553,4.5278e+05,3.9439e+06,-36764
39.823,4.5278e+05,3.9479e+06,-36764
41.084,4.5278e+05,3.9519e+06,-36764
46.094,4.5278e+05,3.9559e+06,-36764
53.378,4.5278e+05,3.9599e+06,-36764
60.31,4.5278e+05,3.9639e+06,-36764
62.57,4.5278e+05,3.9679e+06,-36764
61.219,4.5278e+05,3.9719e+06,-36764
58.813,4.5278e+05,3.9759e+06,-36764
56.79,4.5278e+05,3.9799e+06,-36764
55.25,4.5278e+05,3.9839e+06,-36764
54.141,4.5278e+05,3.9879e+06,-36764
53.128,4.5278e+05,3.9919e+06,-36764
52.201,4.5278e+05,3.9959e+06,-36764
50.701,4.5278e+05,3.9999e+06,-36764
48.975,4.5278e+05,4.0039e+06,-36764
47.374,4.5278e+05,4.0079e+06,-36764
46.758,4.5278e+05,4.0119e+06,-36764
46.611,4.5278e+05,4.0159e+06,-36764
46.591,4.5278e+05,4.0199e+06,-36764
46.665,4.5278e+05,4.0239e+06,-36764
46.804,4.5278e+05,4.0279e+06,-36764
46.985,4.5278e+05,4.0319e+06,-36764
47.231,4.5278e+05,4.0359e+06,-36764
47.606,4.5278e+05,4.0399e+06,-36764
48.355,4.5278e+05,4.0439e+06,-36764
49.255,4.5278e+05,4.0479e+06,-36764
50.083,4.5278e+05,4.0519e+06,-36764
50.258,4.5278e+05,4.0559e+06,-36764
50.1,4.5278e+05,4.0599e+06,-36764
49.63,4.5278e+05,4.0639e+06,-36764
49.243,4.5278e+05,4.0679e+06,-36764
48.894,4.5278e+05,4.0719e+06,-36764
48.761,4.5278e+05,4.0759e+06,-36764
48.877,4.5278e+05,4.0799e+06,-36764
49.357,4.5278e+05,4.0839e+06,-36764
50.343,4.5278e+05,4.0879e+06,-36764
51.448,4.5278e+05,4.0919e+06,-36764
52.407,4.5278e+05,4.0959e+06,-36764
49.979,4.5278e+05,3.8639e+06,-33936
48.596,4.5278e+05,3.8679e+06,-33936
47.641,4.5278e+05,3.8719e+06,-33936
47.29,4.5278e+05,3.8759e+06,-33936
47.137,4.5278e+05,3.8799e+06,-33936
47.038,4.5278e+05,3.8839e+06,-33936
46.966,4.5278e+05,3.8879e+06,-33936
46.919,4.5278e+05,3.8919e+06,-33936
46.904,4.5278e+05,3.8959e+06,-33936
46.91,4.5278e+05,3.8999e+06,-33936
46.928,4.5278e+05,3.9039e+06,-33936
46.967,4.5278e+05,3.9079e+06,-33936
47.031,4.5278e+05,3.9119e+06,-33936
47.111,4.5278e+05,3.9159e+06,-33936
47.208,4.5278e+05,3.9199e+06,-33936
47.286,4.5278e+05,3.9239e+06,-33936
47.37,4.5278e+05,3.9279e+06,-33936
47.378,4.5278e+05,3.9319e+06,-33936
47.154,4.5278e+05,3.9359e+06,-33936
46.278,4.5278e+05,3.9399e+06,-33936
44.388,4.5278e+05,3.9439e+06,-33936
42.308,4.5278e+05,3.9479e+06,-33936
40.861,4.5278e+05,3.9519e+06,-33936
40.826,4.5278e+05,3.9559e+06,-33936
43.894,4.5278e+05,3.9599e+06,-33936
52.306,4.5278e+05,3.9639e+06,-33936
57.256,4.5278e+05,3.9679e+06,-33936
61.484,4.5278e+05,3.9719e+06,-33936
60.775,4.5278e+05,3.9759e+06,-33936
58.58,4.5278e+05,3.9799e+06,-33936
56.318,4.5278e+05,3.9839e+06,-33936
54.654,4.5278e+05,3.9879e+06,-33936
53.4,4.5278e+05,3.9919e+06,-33936
52.265,4.5278e+05,3.9959e+06,-33936
50.7,4.5278e+05,3.9999e+06,-33936
48.951,4.5278e+05,4.0039e+06,-33936
47.441,4.5278e+05,4.0079e+06,-33936
46.81,4.5278e+05,4.0119e+06,-33936
46.702,4.5278e+05,4.0159e+06,-33936
46.705,4.5278e+05,4.0199e+06,-33936
46.809,4.5278e+05,4.0239e+06,-33936
46.961,4.5278e+05,4.0279e+06,-33936
47.143,4.5278e+05,4.0319e+06,-33936
47.348,4.5278e+05,4.0359e+06,-33936
47.63,4.5278e+05,4.0399e+06,-33936
48.09,4.5278e+05,4.0439e+06,-33936
48.836,4.5278e+05,4.0479e+06,-33936
49.449,4.5278e+05,4.0519e+06,-33936
49.722,4.5278e+05,4.0559e+06,-33936
49.446,4.5278e+05,4.0599e+06,-33936
49.074,4.5278e+05,4.0639e+06,-33936
48.624,4.5278e+05,4.0679e+06,-33936
48.247,4.5278e+05,4.0719e+06,-33936
48.035,4.5278e+05,4.0759e+06,-33936
48.132,4.5278e+05,4.0799e+06,-33936
48.724,4.5278e+05,4.0839e+06,-33936
49.582,4.5278e+05,4.0879e+06,-33936
50.852,4.5278e+05,4.0919e+06,-33936
51.82,4.5278e+05,4.0959e+06,-33936
49.773,4.5278e+05,3.8639e+06,-31108
48.52,4.5278e+05,3.8679e+06,-31108
47.663,4.5278e+05,3.8719e+06,-31108
47.413,4.5278e+05,3.8759e+06,-31108
47.254,4.5278e+05,3.8799e+06,-31108
47.156,4.5278e+05,3.8839e+06,-31108
47.08,4.5278e+05,3.8879e+06,-31108
47.034,4.5278e+05,3.8919e+06,-31108
47.02,4.5278e+05,3.8959e+06,-31108
47.035,4.5278e+05,3.8999e+06,-31108
47.059,4.5278e+05,3.9039e+06,-31108
47.097,4.5278e+05,3.9079e+06,-31108
47.15,4.5278e+05,3.9119e+06,-31108
47.233,4.5278e+05,3.9159e+06,-31108
47.32,4.5278e+05,3.9199e+06,-31108
47.417,4.5278e+05,3.9239e+06,-31108
47.532,4.5278e+05,3.9279e+06,-31108
47.721,4.5278e+05,3.9319e+06,-31108
47.744,4.5278e+05,3.9359e+06,-31108
47.356,4.5278e+05,3.9399e+06,-31108
46.225,4.5278e+05,3.9439e+06,-31108
44.99,4.5278e+05,3.9479e+06,-31108
43.866,4.5278e+05,3.9519e+06,-31108
42.162,4.5278e+05,3.9559e+06,-31108
40.627,4.5278e+05,3.9599e+06,-31108
42.565,4.5278e+05,3.9639e+06,-31108
50.231,4.5278e+05,3.9679e+06,-31108
54.788,4.5278e+05,3.9719e+06,-31108
60.329,4.5278e+05,3.9759e+06,-31108
60.016,4.5278e+05,3.9799e+06,-31108
57.605,4.5278e+05,3.9839e+06,-31108
55.323,4.5278e+05,3.9879e+06,-31108
53.666,4.5278e+05,3.9919e+06,-31108
52.397,4.5278e+05,3.9959e+06,-31108
50.729,4.5278e+05,3.9999e+06,-31108
49.006,4.5278e+05,4.0039e+06,-31108
47.47,4.5278e+05,4.0079e+06,-31108
46.988,4.5278e+05,4.0119e+06,-31108
46.852,4.5278e+05,4.0159e+06,-31108
46.882,4.5278e+05,4.0199e+06,-31108
46.989,4.5278e+05,4.0239e+06,-31108
47.149,4.5278e+05,4.0279e+06,-31108
47.319,4.5278e+05,4.0319e+06,-31108
47.51,4.5278e+05,4.0359e+06,-31108
47.74,4.5278e+05,4.0399e+06,-31108
48.065,4.5278e+05,4.0439e+06,-31108
48.508,4.5278e+05,4.0479e+06,-31108
48.959,4.5278e+05,4.0519e+06,-31108
49.214,4.5278e+05,4.0559e+06,-31108
49.075,4.5278e+05,4.0599e+06,-31108
48.769,4.5278e+05,4.0639e+06,-31108
48.341,4.5278e+05,4.0679e+06,-31108
48.055,4.5278e+05,4.0719e+06,-31108
47.901,4.5278e+05,4.0759e+06,-31108
47.947,4.5278e+05,4.0799e+06,-31108
48.258,4.5278e+05,4.0839e+06,-31108
49.18,4.5278e+05,4.0879e+06,-31108
50.356,4.5278e+05,4.0919e+06,-31108
51.351,4.5278e+05,4.0959e+06,-31108
49.578,4.5278e+05,3.8639e+06,-28280
48.48,4.5278e+05,3.8679e+06,-28280
47.792,4.5278e+05,3.8719e+06,-28280
47.561,4.5278e+05,3.8759e+06,-28280
47.416,4.5278e+05,3.8799e+06,-28280
47.313,4.5278e+05,3.8839e+06,-28280
47.243,4.5278e+05,3.8879e+06,-28280
47.202,4.5278e+05,3.8919e+06,-28280
47.17,4.5278e+05,3.8959e+06,-28280
47.205,4.5278e+05,3.8999e+06,-28280
47.235,4.5278e+05,3.9039e+06,-28280
47.264,4.5278e+05,3.9079e+06,-28280
47.314,4.5278e+05,3.9119e+06,-28280
47.378,4.5278e+05,3.9159e+06,-28280
47.449,4.5278e+05,3.9199e+06,-28280
47.534,4.5278e+05,3.9239e+06,-28280
47.664,4.5278e+05,3.9279e+06,-28280
47.85,4.5278e+05,3.9319e+06,-28280
48.03,4.5278e+05,3.9359e+06,-28280
47.886,4.5278e+05,3.9399e+06,-28280
47.269,4.5278e+05,3.9439e+06,-28280
46.496,4.5278e+05,3.9479e+06,-28280
45.8,4.5278e+05,3.9519e+06,-28280
44.641,4.5278e+05,3.9559e+06,-28280
42.732,4.5278e+05,3.9599e+06,-28280
41.295,4.5278e+05,3.9639e+06,-28280
42.285,4.5278e+05,3.9679e+06,-28280
49.602,4.5278e+05,3.9719e+06,-28280
53.586,4.5278e+05,3.9759e+06,-28280
58.634,4.5278e+05,3.9799e+06,-28280
58.655,4.5278e+05,3.9839e+06,-28280
56.277,4.5278e+05,3.9879e+06,-28280
54.108,4.5278e+05,3.9919e+06,-28280
52.519,4.5278e+05,3.9959e+06,-28280
50.78,4.5278e+05,3.9999e+06,-28280
49.032,4.5278e+05,4.0039e+06,-28280
47.614,4.5278e+05,4.0079e+06,-28280
47.07,4.5278e+05,4.0119e+06,-28280
47.01,4.5278e+05,4.0159e+06,-28280
47.055,4.5278e+05,4.0199e+06,-28280
47.174,4.5278e+05,4.0239e+06,-28280
47.331,4.5278e+05,4.0279e+06,-28280
47.491,4.5278e+05,4.0319e+06,-28280
47.669,4.5278e+05,4.0359e+06,-28280
47.882,4.5278e+05,4.0399e+06,-28280
48.128,4.5278e+05,4.0439e+06,-28280
48.416,4.5278e+05,4.0479e+06,-28280
48.71,4.5278e+05,4.0519e+06,-28280
48.923,4.5278e+05,4.0559e+06,-28280
48.884,4.5278e+05,4.0599e+06,-28280
48.597,4.5278e+05,4.0639e+06,-28280
48.272,4.5278e+05,4.0679e+06,-28280
48.05,4.5278e+05,4.0719e+06,-28280
47.929,4.5278e+05,4.0759e+06,-28280
47.929,4.5278e+05,4.0799e+06,-28280
48.149,4.5278e+05,4.0839e+06,-28280
48.836,4.5278e+05,4.0879e+06,-28280
49.966,4.5278e+05,4.0919e+06,-28280
50.905,4.5278e+05,4.0959e+06,-28280
49.384,4.5278e+05,3.8639e+06,-25452
48.496,4.5278e+05,3.8679e+06,-25452
47.938,4.5278e+05,3.8719e+06,-25452
47.73,4.5278e+05,3.8759e+06,-25452
47.59,4.5278e+05,3.8799e+06,-25452
47.486,4.5278e+05,3.8839e+06,-25452
47.415,4.5278e+05,3.8879e+06,-25452
47.367,4.5278e+05,3.8919e+06,-25452
47.341,4.5278e+05,3.8959e+06,-25452
47.373,4.5278e+05,3.8999e+06,-25452
47.412,4.5278e+05,3.9039e+06,-25452
47.447,4.5278e+05,3.9079e+06,-25452
47.494,4.5278e+05,3.9119e+06,-25452
47.548,4.5278e+05,3.9159e+06,-25452
47.597,4.5278e+05,3.9199e+06,-25452
47.652,4.5278e+05,3.9239e+06,-25452
47.766,4.5278e+05,3.9279e+06,-25452
47.949,4.5278e+05,3.9319e+06,-25452
48.168,4.5278e+05,3.9359e+06,-25452
48.239,4.5278e+05,3.9399e+06,-25452
47.919,4.5278e+05,3.9439e+06,-25452
47.463,4.5278e+05,3.9479e+06,-25452
46.984,4.5278e+05,3.9519e+06,-25452
46.244,4.5278e+05,3.9559e+06,-25452
45.045,4.5278e+05,3.9599e+06,-25452
43.358,4.5278e+05,3.9639e+06,-25452
41.855,4.5278e+05,3.9679e+06,-25452
42.785,4.5278e+05,3.9719e+06,-25452
49.146,4.5278e+05,3.9759e+06,-25452
52.687,4.5278e+05,3.9799e+06,-25452
58.012,4.5278e+05,3.9839e+06,-25452
56.993,4.5278e+05,3.9879e+06,-25452
54.506,4.5278e+05,3.9919e+06,-25452
52.598,4.5278e+05,3.9959e+06,-25452
50.775,4.5278e+05,3.9999e+06,-25452
49.099,4.5278e+05,4.0039e+06,-25452
47.721,4.5278e+05,4.0079e+06,-25452
47.232,4.5278e+05,4.0119e+06,-25452
47.182,4.5278e+05,4.0159e+06,-25452
47.231,4.5278e+05,4.0199e+06,-25452
47.365,4.5278e+05,4.0239e+06,-25452
47.515,4.5278e+05,4.0279e+06,-25452
47.68,4.5278e+05,4.0319e+06,-25452
47.838,4.5278e+05,4.0359e+06,-25452
48.024,4.5278e+05,4.0399e+06,-25452
48.232,4.5278e+05,4.0439e+06,-25452
48.452,4.5278e+05,4.0479e+06,-25452
48.638,4.5278e+05,4.0519e+06,-25452
48.76,4.5278e+05,4.0559e+06,-25452
48.739,4.5278e+05,4.0599e+06,-25452
48.528,4.5278e+05,4.0639e+06,-25452
48.32,4.5278e+05,4.0679e+06,-25452
48.136,4.5278e+05,4.0719e+06,-25452
48.048,4.5278e+05,4.0759e+06,-25452
48.045,4.5278e+05,4.0799e+06,-25452
48.159,4.5278e+05,4.0839e+06,-25452
48.75,4.5278e+05,4.0879e+06,-25452
49.739,4.5278e+05,4.0919e+06,-25452
50.565,4.5278e+05,4.0959e+06,-25452
